"id","date","price","bedrooms","bathrooms","sqft_living","sqft_lot","floors","waterfront","view","condition","grade","sqft_above","sqft_basement","yr_built","yr_renovated","zipcode","lat","long","sqft_living15","sqft_lot15"
14805,"20140620",330000,3,2.25,1860,11227,2,0,0,3,7,1860,0,1995,0,98038,47.3879,-122.031,1820,8800
14808,"20141104",410000,3,2.25,2280,200811,1,0,0,3,7,2280,0,1978,0,98014,47.6522,-121.941,2280,206038
14810,"20141204",622100,4,2.5,2280,14290,1.5,0,0,4,7,1510,770,1942,0,98125,47.7054,-122.297,2140,9890
14813,"20150209",925000,3,2.75,3640,10300,1,0,0,4,9,2060,1580,1979,0,98006,47.5612,-122.146,3110,10625
14814,"20150218",554000,3,2,1760,4046,1,0,0,3,7,960,800,1931,0,98117,47.6876,-122.381,1500,4046
14819,"20141030",219900,3,1,860,6664,1,0,0,3,6,860,0,1944,0,98178,47.4931,-122.247,1150,6857
14820,"20150325",373500,4,2.5,2610,4978,2,0,0,3,8,2610,0,2004,0,98038,47.3438,-122.04,2470,5024
14823,"20150330",2600000,3,3,3410,16015,2,1,4,4,10,2220,1190,1973,0,98040,47.5721,-122.239,3760,16572
14827,"20140916",365000,2,1,680,4800,1,0,0,3,6,680,0,1917,0,98122,47.6084,-122.304,1610,4800
14828,"20140617",465000,2,2,1494,19271,2,1,4,3,7,1494,0,1943,1997,98070,47.4728,-122.497,1494,43583
14829,"20140730",452000,3,1.5,1250,4000,1,0,0,3,7,1250,0,1955,0,98117,47.6916,-122.379,1030,4000
14832,"20150507",295000,3,2.5,2030,4867,2,0,0,3,7,2030,0,2003,0,98042,47.3747,-122.128,2030,5000
14835,"20140819",240000,3,1,1280,9000,1.5,0,0,4,6,1280,0,1954,0,98146,47.4915,-122.338,1430,4500
14839,"20140828",375000,5,1.5,2050,9360,1,0,0,3,7,1520,530,1968,0,98055,47.436,-122.195,1840,9383
14840,"20140606",160000,3,1,1210,103237,1,0,0,2,6,1210,0,1918,1960,98070,47.4208,-122.445,1880,40510
14841,"20140612",1070000,4,2.5,3270,35445,2,0,0,3,11,3270,0,1989,0,98006,47.548,-122.121,4180,32130
14843,"20140627",523460,5,1.75,1890,5000,1.5,0,0,3,7,1090,800,1906,0,98107,47.6711,-122.372,1610,5000
14844,"20140812",305950,4,2.5,2007,4968,2,0,0,3,9,2007,0,2009,0,98092,47.3301,-122.191,2189,5852
14846,"20150409",289000,2,1.75,2056,52333,1,0,0,4,7,1048,1008,1980,0,98001,47.2592,-122.291,2220,6458
14848,"20150410",825000,5,1.75,2330,6000,1.5,0,0,3,8,2080,250,1937,0,98199,47.6461,-122.392,2150,6000
14849,"20141204",4e+05,4,2,2070,10800,2,0,0,3,7,2070,0,1982,0,98011,47.7264,-122.237,1880,10800
14850,"20140512",420000,2,2.5,1480,1369,3,0,0,3,7,1480,0,2009,0,98052,47.676,-122.121,1390,1337
14851,"20150120",389000,2,1.75,1160,4848,2,0,1,4,7,1160,0,1949,0,98118,47.542,-122.265,1990,7440
14852,"20140908",865000,4,2.5,2520,4950,2,0,0,3,8,2520,0,1906,2002,98117,47.6814,-122.359,1810,3500
14853,"20141203",345000,2,1,1770,16660,1,0,3,3,8,1220,550,1957,0,98023,47.3346,-122.354,2790,20504
14855,"20150416",550000,3,2.5,1680,10455,2,0,0,3,8,1680,0,1982,0,98052,47.7229,-122.11,1860,10063
14856,"20140708",201500,3,1,1320,5000,1.5,0,0,3,7,1320,0,1912,0,98116,47.5711,-122.386,1320,4179
14857,"20150323",459000,3,1,1320,5000,1.5,0,0,3,7,1320,0,1912,0,98116,47.5711,-122.386,1320,4179
14858,"20141218",327000,3,2.5,1810,7350,1,0,0,3,8,1310,500,1984,0,98058,47.4434,-122.125,2240,7350
14859,"20140516",540000,1,1,1140,6700,1.5,0,0,3,7,1140,0,1920,0,98103,47.6958,-122.357,1350,6700
14860,"20140606",805000,5,2.5,4600,19831,1,0,3,3,9,2300,2300,1956,2015,98177,47.7608,-122.378,2890,19831
14862,"20140527",375000,3,1.5,2000,7294,1,0,0,3,7,1520,480,1965,0,98118,47.5297,-122.267,2000,6000
14865,"20140915",575000,4,2.25,2060,12155,1,0,0,4,8,2060,0,1968,0,98008,47.6378,-122.117,2360,8625
14866,"20141201",1520000,6,3.5,3720,11690,2,0,0,3,10,3720,0,2003,0,98040,47.5699,-122.226,3030,11686
14867,"20140702",394500,4,2.5,3002,6042,2,0,0,3,8,3002,0,2004,0,98055,47.4231,-122.186,2566,6390
14868,"20140515",174950,3,1,1060,5200,1,0,0,5,6,1060,0,1970,0,98042,47.3636,-122.093,1380,5200
14871,"20150318",431000,3,2.5,1690,2752,2,0,0,3,8,1690,0,1979,0,98052,47.6332,-122.108,1690,2855
14875,"20150218",234950,4,2,1450,7560,1,0,0,3,7,1450,0,1967,0,98001,47.3375,-122.276,1430,7560
14878,"20141203",392000,4,2.5,2600,8921,2,0,0,3,8,2600,0,1991,0,98058,47.4423,-122.178,2550,8683
14881,"20140710",416100,4,1.75,2320,5490,1,0,3,3,8,1160,1160,1956,0,98178,47.5091,-122.241,2240,7200
14883,"20150506",353000,4,1.5,1100,9600,1,0,0,4,6,1100,0,1960,0,98033,47.7,-122.175,1100,9630
14884,"20140826",297950,3,2,1390,5127,1,0,0,3,8,1390,0,1990,0,98055,47.4504,-122.206,1960,5019
14885,"20141007",750000,2,2,2180,21392,2,0,0,3,8,2180,0,1934,1979,98034,47.7162,-122.246,2890,22000
14887,"20140715",495000,5,1.75,2760,18112,1,0,0,3,8,1510,1250,1968,0,98155,47.7363,-122.298,1720,8482
14890,"20140516",205000,5,1.75,1730,5200,1,0,0,4,7,1050,680,1978,0,98042,47.3628,-122.089,1350,5200
14891,"20150508",530000,3,3,2450,211266,1.5,0,3,3,8,2450,0,2004,0,98022,47.2215,-122.067,2300,263492
14892,"20140724",725000,4,2.5,3300,28433,2,0,0,3,9,3300,0,1998,0,98059,47.5072,-122.112,3550,26386
14895,"20140922",1030000,5,2.5,3050,8200,1,0,4,4,8,1650,1400,1962,0,98006,47.5647,-122.155,2970,8792
14899,"20140814",610000,4,2.25,1960,9021,2,0,0,4,8,1960,0,1973,0,98052,47.6349,-122.096,1960,9975
14901,"20141203",430000,3,2.25,1830,19965,1,0,0,3,8,1400,430,1976,0,98072,47.7412,-122.088,1830,17250
14903,"20140702",6e+05,5,2,2190,9072,1,0,0,5,7,1110,1080,1965,0,98052,47.6696,-122.149,1660,8327
14906,"20141216",625000,3,2.5,2180,5000,1,0,0,4,8,1240,940,1977,0,98116,47.5828,-122.396,2000,5000
14908,"20141028",740000,3,2.5,2960,9350,2,0,2,4,9,2960,0,1978,0,98008,47.6218,-122.094,2960,11745
14909,"20140609",234999,3,1,1330,8912,1,0,0,3,6,1330,0,1948,0,98188,47.4493,-122.274,1200,8913
14910,"20150414",380000,4,2.5,1940,3200,2,0,0,3,8,1940,0,2004,0,98058,47.4583,-122.118,1900,3200
14911,"20140812",329500,3,2.25,1500,9656,1,0,0,3,7,1170,330,1989,0,98019,47.7327,-121.982,1690,9656
14912,"20140711",464950,4,2.5,2230,64438,1,0,0,4,7,1230,1000,1978,0,98027,47.4754,-122.007,2230,71002
14914,"20140709",415000,4,1.5,1840,11367,1.5,0,0,4,7,1840,0,1950,0,98177,47.7656,-122.358,1690,9800
14915,"20140905",437500,3,2.25,2100,205603,2,0,0,3,8,2100,0,1983,0,98070,47.3668,-122.505,2396,187308
14916,"20140709",599000,7,2.5,2580,5750,1,0,0,4,7,1880,700,1901,0,98122,47.6025,-122.294,2280,5750
14919,"20140604",989000,5,3.5,3280,4000,2,0,0,3,9,2440,840,2003,0,98117,47.689,-122.396,1980,4000
14920,"20140822",462600,3,2,1320,4000,1,0,0,4,6,1020,300,1940,0,98118,47.5515,-122.262,2410,6212
14921,"20150424",875000,3,2.5,1690,10592,1,0,0,3,8,1690,0,1973,2009,98040,47.58,-122.231,2260,9945
14924,"20140721",1340000,4,3,2760,4905,2,0,1,4,9,1840,920,1938,0,98105,47.6591,-122.27,3200,5424
14925,"20150323",590000,3,2.5,2830,5788,2,0,0,3,9,2830,0,2001,0,98028,47.7604,-122.235,2500,5802
14926,"20150421",671000,4,2.75,1890,1475,2,0,0,3,9,1200,690,2015,0,98199,47.6472,-122.383,1650,1682
14927,"20140728",925000,3,3.25,2610,4500,1.5,0,0,4,9,1660,950,1909,0,98103,47.6701,-122.339,2110,4500
14929,"20150402",392500,3,1,930,6572,1,0,0,3,7,930,0,1952,0,98115,47.6889,-122.301,960,5840
14931,"20140819",702000,4,2.5,2650,6240,2,0,0,3,8,2650,0,2013,0,98053,47.6885,-122.021,2640,6524
14932,"20140718",337000,2,1,1010,4000,1,0,0,3,7,1010,0,1947,0,98136,47.5311,-122.382,1480,4366
14933,"20141229",920000,4,2.5,3550,10233,2,0,0,3,9,3550,0,1996,0,98027,47.5499,-122.1,3310,9157
14934,"20140827",495500,3,1.75,2130,6360,1,0,0,3,7,1720,410,1959,0,98125,47.7059,-122.301,1540,6361
14936,"20140529",395000,2,1,1320,1824,1.5,0,0,4,6,1320,0,1909,0,98144,47.585,-122.294,1320,4000
14938,"20141110",187000,2,1.75,1020,10346,1,0,0,4,6,1020,0,1983,0,98022,47.1958,-122.002,1160,8610
14940,"20140617",280000,4,2.25,1930,7207,1,0,0,4,7,1360,570,1988,0,98030,47.3783,-122.182,1760,7207
14941,"20140715",1375000,5,4,3760,22763,1,0,3,4,11,1910,1850,1969,0,98040,47.5333,-122.22,3730,11201
14942,"20140609",265000,2,1,1000,31505,1,0,0,3,6,1000,0,1960,0,98019,47.7659,-121.899,1560,22597
14944,"20140529",510000,3,1.5,2240,3800,2,0,0,3,8,1370,870,1929,0,98115,47.6887,-122.307,1690,4275
14945,"20140628",699900,4,2.5,2190,11500,1,0,0,4,8,1430,760,1972,0,98006,47.5668,-122.147,2580,9700
14946,"20140812",839000,4,2.75,2400,12469,1,0,2,4,8,1760,640,1958,0,98008,47.5861,-122.112,2400,10400
14947,"20140715",396000,4,1.75,1970,12409,1,0,0,4,7,1220,750,1968,0,98028,47.7489,-122.236,1690,10720
14948,"20150507",365000,3,2.25,2860,8458,2,0,0,3,7,2860,0,1983,0,98058,47.4269,-122.148,1760,8458
14950,"20141104",405000,4,2.5,2090,6667,2,0,0,3,8,2090,0,1997,0,98058,47.4648,-122.15,2250,6165
14951,"20140515",295000,3,1.5,850,2500,1,0,0,3,7,850,0,1986,0,98106,47.5677,-122.36,850,5000
14952,"20140515",275000,4,2.5,1840,1562,2,0,0,3,7,1400,440,2004,0,98106,47.5345,-122.364,1840,1766
14957,"20140910",260000,3,1,1690,13184,1,0,0,4,7,1690,0,1959,0,98166,47.476,-122.343,1130,13451
14961,"20140605",799000,4,3.5,3500,8547,2,0,0,3,9,2500,1000,1994,0,98006,47.5613,-122.126,2350,10270
14963,"20140609",367300,4,2.75,2190,14937,2,0,0,3,8,2190,0,1993,0,98001,47.3535,-122.273,1920,11360
14969,"20140828",898000,3,2.5,3530,9753,2,0,0,3,10,3530,0,1997,0,98006,47.5539,-122.103,3220,9234
14970,"20150323",308000,4,2.5,1960,5642,2,0,0,3,7,1960,0,1998,0,98092,47.3167,-122.187,1870,5250
14975,"20141001",217000,3,1.5,1860,8505,1,0,0,4,7,1860,0,1967,0,98023,47.3106,-122.365,1810,8262
14976,"20140630",972000,4,1.75,2010,6300,1,0,2,5,8,1610,400,1937,0,98199,47.6457,-122.412,3290,6300
14978,"20140804",385000,3,1.75,1220,1450,1,0,0,3,6,620,600,1905,0,98119,47.6361,-122.368,1660,2960
14979,"20141105",475000,3,2.5,2220,60984,2,0,0,4,8,2220,0,1987,0,98027,47.4802,-122.052,1930,55333
14982,"20140908",169950,3,1,840,8470,1,0,0,4,6,840,0,1961,0,98023,47.3275,-122.338,840,8450
14983,"20141208",585000,3,2.5,2290,5089,2,0,0,3,9,2290,0,2001,0,98006,47.5443,-122.172,2290,7984
14988,"20141202",432500,6,2,3080,5500,2,0,0,1,7,3080,0,1900,0,98122,47.6031,-122.296,1830,5000
14991,"20150305",316500,3,2.5,1770,3873,2,0,0,3,7,1770,0,2005,0,98058,47.4648,-122.144,2280,4330
14993,"20150420",563750,4,2.75,2690,25000,1,0,0,3,8,1750,940,1978,0,98029,47.5537,-122.026,2640,28250
14995,"20150420",267950,4,1,1730,7350,1.5,0,0,4,6,1730,0,1970,0,98003,47.3467,-122.307,1440,7752
14997,"20140623",269950,4,2.5,2540,8400,2,0,0,5,7,2540,0,1977,0,98032,47.3754,-122.277,1600,8050
14999,"20141203",240000,3,1.5,1890,9000,1,0,0,3,7,1190,700,1959,0,98188,47.4425,-122.272,2060,9000
15002,"20140506",525000,3,2.5,2970,11985,1,0,0,3,9,1770,1200,1995,0,98074,47.6359,-122.052,2990,12049
15003,"20141204",745000,3,2.5,2970,11985,1,0,0,3,9,1770,1200,1995,0,98074,47.6359,-122.052,2990,12049
15004,"20141117",397000,2,1,1000,7664,1,0,2,3,7,1000,0,1939,0,98115,47.7001,-122.311,1570,6350
15005,"20150422",233000,3,1,1980,8505,1,0,0,3,7,1030,950,1965,0,98106,47.538,-122.353,1830,8505
15009,"20140722",360000,3,1.75,1300,7770,1,0,0,3,7,1300,0,1967,0,98034,47.7347,-122.192,1520,7600
15010,"20140513",1105000,4,1.5,2740,4000,2,0,0,5,9,1930,810,1905,0,98109,47.6343,-122.352,1680,4000
15012,"20141010",915000,5,2.5,3490,18850,1,0,4,4,9,1840,1650,1958,0,98005,47.5955,-122.176,2690,11625
15016,"20141210",266000,4,2.25,1860,12693,1,0,0,3,8,1140,720,1978,0,98023,47.3114,-122.395,1950,8740
15017,"20141215",325000,3,2,2330,4950,1.5,0,0,3,6,1430,900,1900,0,98118,47.5585,-122.29,1160,5115
15019,"20150423",310000,3,1.75,2130,7140,1,0,0,3,8,1580,550,1979,0,98023,47.3074,-122.341,2180,7906
15022,"20140721",447000,2,1,980,1600,2,0,0,3,8,980,0,2010,0,98119,47.638,-122.375,1180,1600
15025,"20150102",633000,4,2.5,2020,8044,2,0,0,3,8,2020,0,1990,0,98074,47.6247,-122.043,2320,7328
15026,"20150423",310000,3,2,1290,886,3,0,0,3,7,1290,0,2004,0,98125,47.7161,-122.295,1270,1152
15027,"20141110",439000,2,1.75,1620,113862,1.5,0,0,3,7,1620,0,1995,0,98045,47.4821,-121.719,1560,54806
15028,"20140820",470000,3,3.25,1710,2381,2,0,0,3,8,1360,350,2003,0,98029,47.5477,-122.004,1420,1163
15029,"20150414",270000,3,2.5,1720,8550,1,0,0,4,7,1720,0,1968,0,98002,47.2837,-122.207,1460,8550
15030,"20141219",299500,3,1.75,1820,8813,2,0,0,3,7,1820,0,1994,0,98003,47.2622,-122.303,1780,7349
15031,"20140918",227000,3,1,1130,10018,1,0,0,4,6,1130,0,1954,0,98032,47.3733,-122.275,1770,7700
15032,"20140820",735000,4,2.75,3040,2415,2,1,4,3,8,3040,0,1966,0,98118,47.5188,-122.256,2620,2433
15034,"20141209",699000,4,2.5,2440,14470,1,0,0,4,9,1660,780,1970,0,98005,47.6401,-122.168,2810,15564
15035,"20140902",330000,2,1,800,4533,1,0,0,3,6,600,200,1929,0,98115,47.6979,-122.325,1720,6800
15036,"20140829",229000,3,1,1030,7800,1,0,0,3,7,1030,0,1954,0,98168,47.473,-122.324,1630,12664
15037,"20141121",2e+05,3,1,1480,5600,1,0,0,4,6,940,540,1947,0,98178,47.5045,-122.27,1350,11100
15040,"20141110",2e+06,3,3.25,2610,16387,2,1,4,3,9,2610,0,2006,0,98125,47.7175,-122.278,2590,12958
15041,"20141022",2e+05,2,0.75,780,55764,1,0,0,4,4,780,0,1945,0,98058,47.442,-122.105,1620,30847
15043,"20150325",855000,4,3,2590,6250,2,0,2,3,9,2240,350,1964,0,98115,47.6774,-122.267,2260,6780
15048,"20140808",274000,4,1.75,1940,7500,1,0,0,4,7,1720,220,1966,0,98030,47.3736,-122.215,2000,9000
15049,"20150409",475000,3,1.75,1850,26445,1,0,0,4,7,1850,0,1962,1977,98010,47.3412,-122.051,2110,23280
15051,"20140504",628000,4,2,2280,6010,1,0,0,3,7,1140,1140,1900,0,98122,47.6034,-122.289,2240,6200
15053,"20141104",429900,4,3.25,3760,4675,2,0,0,3,8,2740,1020,2007,0,98038,47.3862,-122.048,3280,4033
15054,"20140625",260000,3,1.5,1580,8184,1,0,0,3,7,1140,440,1954,0,98148,47.4294,-122.331,1540,9476
15055,"20140903",690000,3,1.75,1600,4400,1,0,0,3,7,1030,570,1941,0,98112,47.6348,-122.281,2150,4000
15056,"20150323",1081000,4,2.25,2100,12172,1,0,0,5,9,2100,0,1961,0,98040,47.5458,-122.227,2400,10713
15057,"20150409",360000,4,2.5,2610,7333,2,0,0,3,8,2610,0,1988,0,98003,47.2721,-122.293,2280,9033
15058,"20140619",499000,3,1.75,1840,5000,1,0,0,4,7,920,920,1910,0,98117,47.6808,-122.376,1220,5000
15060,"20150327",430000,3,1.75,1540,8100,1,0,0,4,7,940,600,1947,0,98133,47.749,-122.351,1840,8100
15061,"20150413",1050000,5,2.75,2520,18625,1,0,0,3,8,1660,860,1959,0,98004,47.6409,-122.207,3000,16624
15062,"20141113",725000,5,2.5,3780,20000,1,0,1,4,9,1890,1890,1978,0,98155,47.7603,-122.273,2840,19908
15064,"20140721",840000,4,2.25,2720,8712,2,0,0,4,9,2720,0,1976,0,98006,47.5616,-122.153,2470,8714
15065,"20150415",499000,4,2.5,3100,5700,2,0,0,3,9,3100,0,2011,0,98038,47.3696,-122.058,3060,6000
15066,"20141014",285000,3,1.75,1630,4000,1,0,0,3,7,1100,530,1968,0,98106,47.5351,-122.353,1300,4000
15067,"20150308",340000,4,2.5,1910,7201,1,0,0,3,7,1210,700,1987,0,98198,47.3908,-122.316,1690,7554
15068,"20150505",405100,4,2,1580,7300,1,0,0,4,7,1580,0,1955,0,98155,47.7598,-122.328,1180,9450
15077,"20150326",358800,4,2.5,2155,8140,2,0,0,3,8,2155,0,1996,0,98031,47.4204,-122.201,2155,7245
15078,"20150413",683000,5,1.5,1720,4000,1.5,0,0,3,7,1520,200,1925,0,98112,47.6197,-122.287,2280,4000
15080,"20141209",288000,5,2.75,2790,4807,1.5,0,0,4,7,2140,650,1949,0,98002,47.3098,-122.223,1056,4807
15081,"20140707",209950,3,1.5,1180,7300,1,0,0,4,7,1180,0,1968,0,98002,47.2857,-122.197,2030,8424
15082,"20141008",939000,3,3.5,2450,9248,2,0,4,3,8,1960,490,1933,1993,98136,47.5476,-122.397,2620,10207
15083,"20140816",320000,3,1,1330,5850,1,0,0,3,7,930,400,1954,0,98108,47.5498,-122.298,1440,5850
15084,"20140822",283748,3,2.25,1940,9560,2,0,0,3,7,1940,0,1989,0,98023,47.2998,-122.387,1800,9560
15086,"20150327",399950,4,2.75,3210,41689,1,0,0,4,8,1610,1600,1989,0,98042,47.3493,-122.062,2100,41384
15087,"20141212",360000,5,2.5,2880,6902,1,0,0,3,8,1680,1200,1976,2007,98058,47.4332,-122.144,2080,5586
15088,"20141112",365000,2,1.5,1160,8060,1,0,0,4,7,1160,0,1950,0,98136,47.5146,-122.386,1500,8060
15091,"20150106",245000,3,2,1440,7008,1,0,0,3,7,1440,0,1985,0,98030,47.3702,-122.182,1680,7200
15092,"20141007",502000,2,1,1570,4704,1.5,0,1,3,8,1570,0,1931,0,98136,47.5256,-122.392,1820,4704
15093,"20140605",257000,4,2.75,2330,7642,1,0,0,3,8,1800,530,1990,0,98023,47.2946,-122.37,2320,7933
15095,"20150327",485000,4,2.25,1850,9911,1,0,0,4,7,1850,0,1957,0,98008,47.6019,-122.116,1650,8670
15097,"20141021",442000,2,1,990,4313,1.5,0,2,4,6,990,0,1917,0,98126,47.5677,-122.38,1480,5750
15098,"20150512",475000,3,1.75,1720,3825,1.5,0,0,3,7,1720,0,1925,0,98105,47.666,-122.327,2000,3825
15100,"20141015",194000,3,1,1180,6050,1,0,0,3,6,820,360,1944,0,98178,47.4945,-122.249,1070,6050
15101,"20140707",410000,3,2.25,1450,19206,2,0,0,3,7,1450,0,1989,0,98074,47.62,-122.052,1710,21485
15103,"20150324",490000,4,2.5,2570,6157,2,0,0,3,7,2570,0,2006,0,98065,47.5389,-121.89,2060,5292
15104,"20141209",348500,4,1.75,1870,7575,1,0,0,3,7,1480,390,1972,0,98034,47.7205,-122.218,1670,7575
15105,"20150427",380000,3,1,1220,3000,1.5,0,0,3,6,1220,0,1901,0,98103,47.6506,-122.346,1350,3000
15106,"20141211",660000,3,2,1770,2150,3,0,0,3,8,1770,0,1999,0,98122,47.6102,-122.314,2010,3200
15107,"20150401",525000,3,1,1500,6800,1,0,0,3,7,1500,0,1943,0,98105,47.6706,-122.268,1500,6800
15108,"20140717",235000,3,2,1110,8724,1,0,0,4,7,1110,0,1990,0,98002,47.3056,-122.206,1390,7750
15109,"20150422",1210000,4,3.75,4980,18069,2,0,3,3,11,4980,0,2006,0,98065,47.5348,-121.856,4080,14577
15111,"20141118",268000,3,1.75,1600,7711,1,0,0,3,7,1600,0,1999,0,98002,47.284,-122.202,2100,7711
15113,"20141006",549950,3,2.5,2680,5860,2,0,0,3,8,2680,0,2001,0,98011,47.7557,-122.223,2680,5860
15117,"20150424",430000,4,1.5,1810,7200,1,0,0,3,7,1810,0,1966,0,98034,47.7207,-122.186,2060,7200
15120,"20140518",534640,3,2.5,2130,3500,1,0,0,4,8,1210,920,1994,0,98072,47.736,-122.159,2030,3710
15121,"20141007",1225000,3,2.5,2860,4500,2,0,2,3,8,1980,880,1915,0,98119,47.6463,-122.371,2310,4500
15122,"20150413",351000,4,2.5,2370,7274,2,0,0,3,7,2370,0,1997,0,98031,47.3982,-122.171,2090,7656
15123,"20140715",745000,4,2.25,2290,10409,2,0,0,3,8,2290,0,1972,0,98005,47.6351,-122.168,2040,10409
15124,"20141105",320000,2,1,1120,5329,1,0,1,3,6,750,370,1929,0,98126,47.5421,-122.378,1530,5330
15125,"20140731",555700,3,2,1810,12420,1,0,0,4,7,1810,0,1957,0,98008,47.5888,-122.127,2230,12330
15126,"20140708",690000,4,2.5,3220,35400,2,0,0,3,9,3220,0,1991,0,98072,47.7547,-122.114,3050,35252
15127,"20141231",449000,3,1.75,1660,9697,1,0,0,4,7,1660,0,1952,0,98155,47.7564,-122.286,2060,20624
15129,"20150305",340000,4,2.5,2665,5868,2,0,0,3,9,2665,0,2006,0,98030,47.3831,-122.185,2665,6092
15130,"20150327",937750,4,2.75,2580,3560,1.5,0,0,5,7,1710,870,1917,0,98115,47.6753,-122.304,1980,3800
15131,"20140506",725126,4,2.5,3200,12369,2,0,0,3,10,3200,0,1998,0,98059,47.5273,-122.143,3770,12960
15133,"20150403",635000,4,2.5,2970,7961,1,0,0,3,8,2020,950,1969,0,98125,47.7118,-122.29,1410,7959
15134,"20140806",245500,2,1,790,7500,1,0,0,3,6,790,0,1950,0,98011,47.7644,-122.198,1970,8970
15136,"20150304",1770000,3,2.5,2580,14603,1,0,2,4,9,2580,0,1951,0,98004,47.6199,-122.212,2410,14347
15137,"20141110",425000,5,2.5,2180,7875,1,0,0,4,7,1200,980,1955,0,98133,47.7543,-122.341,1840,5105
15138,"20150420",220000,2,1,1060,10423,1.5,0,0,3,7,1060,0,1965,0,98125,47.705,-122.313,2240,10200
15142,"20150102",345000,4,2.25,2320,7350,2,0,0,3,8,2320,0,1973,0,98058,47.4512,-122.131,2170,7350
15143,"20140826",289000,3,2.5,2110,8304,1,0,0,4,7,2110,0,1985,0,98030,47.3558,-122.173,1680,7508
15144,"20150508",285000,5,1.5,1840,8050,1.5,0,0,4,7,1840,0,1962,0,98198,47.3668,-122.312,1690,8151
15145,"20140915",147400,3,2,1080,9225,1,0,0,2,7,1080,0,1955,0,98146,47.4842,-122.346,1410,9840
15146,"20150127",6e+05,2,1,1290,4636,1,0,0,3,7,1290,0,1924,0,98112,47.6393,-122.301,1940,4635
15148,"20150304",520000,3,2.25,2210,10794,1,0,0,3,7,1540,670,1967,0,98178,47.4911,-122.224,2230,10753
15149,"20140518",352500,3,2.25,1410,14110,1,0,2,3,7,1170,240,1987,0,98065,47.5336,-121.76,1560,18336
15151,"20140929",270000,4,2.75,2440,7150,1,0,0,3,7,1200,1240,1963,1985,98032,47.3662,-122.282,1790,7150
15152,"20140826",872500,3,2.5,2040,6000,1,0,0,3,8,1840,200,1951,0,98109,47.6334,-122.35,1820,4920
15153,"20150318",2152500,4,3.25,3840,6214,1.5,0,3,4,10,2590,1250,1939,0,98199,47.6388,-122.406,3280,5915
15155,"20141121",735000,4,2,1640,6000,1.5,0,0,4,9,1640,0,1911,0,98119,47.6505,-122.375,1900,6000
15157,"20141023",169000,3,1.75,1720,9775,1,0,0,3,8,1720,0,1978,0,98032,47.3731,-122.286,1970,8400
15159,"20150116",1950000,4,2.75,4020,18745,2,0,4,4,10,2830,1190,1989,0,98004,47.6042,-122.21,3150,20897
15160,"20140805",310000,3,2.25,1960,2345,2,0,0,3,7,1750,210,2003,0,98118,47.5419,-122.288,1760,1958
15162,"20141029",650000,10,2,3610,11914,2,0,0,4,7,3010,600,1958,0,98006,47.5705,-122.175,2040,11914
15164,"20150402",412000,4,1.5,1960,5000,1,0,0,3,7,980,980,1912,0,98106,47.5688,-122.363,1300,5000
15165,"20150417",225000,3,1,1250,10200,1,0,0,3,6,1250,0,1965,0,98178,47.4902,-122.256,1800,8283
15166,"20140619",507000,3,2.5,2120,7201,2,0,0,3,8,2120,0,2003,0,98133,47.7174,-122.337,1930,7206
15167,"20150128",1755000,4,4,3860,67953,2,0,2,4,12,3860,0,1927,0,98177,47.7469,-122.378,4410,128066
15168,"20141117",230000,3,2.5,1340,3011,2,0,0,3,7,1340,0,1995,0,98038,47.3839,-122.038,1060,3232
15169,"20150223",316000,1,2,1780,188465,2,0,0,3,10,1780,0,2001,0,98045,47.4506,-121.768,1780,21094
15170,"20140910",616200,5,3.25,3920,4832,2,0,0,3,9,3030,890,2014,0,98065,47.5202,-121.885,2660,4832
15174,"20140821",805000,3,2.25,2860,11250,1,0,1,5,8,2290,570,1956,0,98166,47.4534,-122.372,2030,11250
15175,"20150202",612125,2,1.5,1670,6000,1,0,0,3,7,1090,580,1950,0,98119,47.6517,-122.374,1670,6000
15177,"20141104",225000,2,1,940,15000,1,0,0,3,7,940,0,1960,0,98055,47.4312,-122.195,1450,15000
15178,"20141022",335000,3,2.5,2588,5701,2,0,0,3,8,2588,0,2008,0,98042,47.3449,-122.151,2389,5702
15180,"20150202",5e+05,3,1.75,1690,48096,1,0,0,3,7,1690,0,1973,0,98053,47.6745,-122.061,2070,35160
15182,"20141119",415000,3,1.5,1090,8400,1,0,0,4,7,1090,0,1966,0,98008,47.6219,-122.115,1320,8400
15183,"20140826",399000,3,3,2240,10479,2,0,0,4,7,1710,530,1950,0,98106,47.5529,-122.356,1530,5244
15184,"20140520",376000,2,1,1150,4000,1,0,0,3,7,1150,0,1947,0,98199,47.6575,-122.394,1150,4288
15185,"20141217",340000,3,2,1870,3378,1,0,0,3,7,1120,750,1913,0,98136,47.5371,-122.393,1870,1872
15187,"20140622",374000,4,2.5,2580,6260,2,0,0,3,7,2580,0,2004,0,98056,47.4858,-122.185,2160,3600
15188,"20150326",852000,4,1,2220,3588,1.5,0,0,4,7,1470,750,1927,0,98115,47.6854,-122.308,1740,3588
15190,"20150504",540000,3,1.75,2590,25992,1,0,0,3,8,1970,620,1968,0,98029,47.5521,-122.03,2590,29250
15192,"20150506",435000,4,3,2270,7245,1,0,0,3,7,1410,860,1979,0,98155,47.7722,-122.315,1740,7571
15194,"20140513",450000,3,2.75,1250,892,2,0,0,3,8,1040,210,2010,0,98116,47.5826,-122.387,1250,1296
